title,authors,year,venue,abstract_or_snippet,pub_url,eprint_url,num_citations,citedby_url
"Llm hallucinations in practical code generation: Phenomena, mechanism, and mitigation",Z Zhang; C Wang; Y Wang; E Shi; Y Ma,2025,Proceedings of the …,", mechanism, and mitigation of LLM hallucinations within more practical and complex  from  six mainstream LLMs to establish a hallucination taxonomy of LLM-generated code. Next, we",https://dl.acm.org/doi/abs/10.1145/3728894,https://dl.acm.org/doi/pdf/10.1145/3728894,154,"/scholar?cites=9314563279130477957&as_sdt=5,33&sciodt=0,33&hl=en"
Conversational automated program repair,CS Xia; L Zhang,2023,arXiv preprint arXiv:2301.13246,repeatedly sample the LLM given the same constructed  LLM including the newly developed  ChatGPT model to demonstrate the improvement of conversational APR over the prior LLM,https://arxiv.org/abs/2301.13246,https://arxiv.org/pdf/2301.13246,194,"/scholar?cites=5544796879194964355&as_sdt=5,33&sciodt=0,33&hl=en"
Combining LLM-generated and test-based feedback in a MOOC for programming,H Gabbay; A Cohen,2024,Proceedings of the Eleventh ACM Conference on …,"course assignments and obtaining LLM-generated feedback.  awareness of the limitations  of LLM-generated feedback, the  Further research is needed to assess the impact of LLM-",https://dl.acm.org/doi/abs/10.1145/3657604.3662040,https://dl.acm.org/doi/pdf/10.1145/3657604.3662040,72,"/scholar?cites=12240973301446461169&as_sdt=5,33&sciodt=0,33&hl=en"
Prompt engineering-enabled LLM or MLLM and instigative bioinformatics pave the way to identify and characterize the significant SARS-CoV-2 antibody escape …,C Chakraborty; M Bhattacharya; S Pal,2025,International Journal of …,Prompt engineering-enabled LLM or MLLM and instigative bioinformatics pave the way to  identify and characterize the significant SARS-CoV-2 antibody escape mutations -,https://www.sciencedirect.com/science/article/pii/S0141813024093589,,12,"/scholar?cites=4451960852921156251&as_sdt=5,33&sciodt=0,33&hl=en"
AI-enabled ChatGPT or LLM: a new algorithm is required for plagiarism-free scientific writing,S Pal; M Bhattacharya; MA Islam,2024,International Journal of …,"of a large language model (LLM), demonstrating its competence in various natural language  processing tasks without necessitating adaptation on downstream data [6]. LLM uses the",https://journals.lww.com/international-journal-of-surgery/fulltext/2024/02000/ai_enabled_chatgpt_or_llm__a_new_algorithm_is.92.aspx,https://journals.lww.com/international-journal-of-surgery/fulltext/2024/02000/ai_enabled_chatgpt_or_llm__a_new_algorithm_is.92.aspx,28,"/scholar?cites=15558176384227862755&as_sdt=5,33&sciodt=0,33&hl=en"
Repoagent: An llm-powered open-source framework for repository-level code documentation generation,Q Luo; Y Ye; S Liang; Z Zhang; Y Qin; Y Lu,2024,Proceedings of the …,"To this end, we introduce REPOAGENT, a large language model powered open-source  framework aimed at proactively generating, maintaining, and updating code documentation.",https://aclanthology.org/2024.emnlp-demo.46/,https://aclanthology.org/2024.emnlp-demo.46.pdf,102,"/scholar?cites=13762165884003110351&as_sdt=5,33&sciodt=0,33&hl=en"
NeuroSync: Intent-Aware Code-Based Problem Solving via Direct LLM Understanding Modification,W Zhang; L Shen; S Xu; J Wang; J Zhao; H Qu,2025,Proceedings of the 38th …,"human–LLM interaction paradigm that externalizes and enables direct manipulation of the  LLM understanding, ie, the coding tasks and their relationships inferred by the LLM prior to",https://dl.acm.org/doi/abs/10.1145/3746059.3747668,https://dl.acm.org/doi/full/10.1145/3746059.3747668,5,"/scholar?cites=11449353159530775263&as_sdt=5,33&sciodt=0,33&hl=en"
Synthesizing world models for bilevel planning,Z Ahmed; JB Tenenbaum; CJ Bates,2025,arXiv preprint arXiv …,"fast-learning mechanism based on program synthesis. These high- models (LLM) for  fast and general program synthesis.  also leverages LLMs for online program synthesis (specifically,",https://arxiv.org/abs/2503.20124,https://arxiv.org/pdf/2503.20124,9,"/scholar?cites=11338373126984857846&as_sdt=5,33&sciodt=0,33&hl=en"
Invariance makes llm unlearning resilient even to unanticipated downstream fine-tuning,; Y Zhang; J Jia; P Ram; D Wei; Y Yao; S Pal,2025,arXiv preprint arXiv …,"into LLM unlearning, establishing a novel connection between IRM and LLM unlearning  to  ❸ We show that ILU enhances SOTA LLM unlearning methods, such as NPO and RMU,",https://arxiv.org/abs/2506.01339,https://arxiv.org/pdf/2506.01339?,10,"/scholar?cites=12826119367988568642&as_sdt=5,33&sciodt=0,33&hl=en"
Lightweight large language model for medication enquiry: Med-Pal,K Elangovan; JCL Ong; L Jin; BJJ Seng,2024,arXiv preprint arXiv …,"We developed and tested Med-Pal, a medical domain-specific LLM-chatbot fine-tuned with  a  We introduce SCORE, an LLM-specific evaluation criteria for clinical adjudication of LLM",https://arxiv.org/abs/2407.12822,https://arxiv.org/pdf/2407.12822?,4,"/scholar?cites=11731370416570185012&as_sdt=5,33&sciodt=0,33&hl=en"
Anpl: towards natural programming with interactive decomposition,D Huang; Z Nan; X Hu; P Jin; S Peng,2023,Advances in …,"Compared to traditional approaches in program synthesis [21 22] that were constrained to  specific, narrow domains (eg, text manipulations), LLM-driven code generation can generate",https://proceedings.neurips.cc/paper_files/paper/2023/hash/dba8fa689ede9e56cbcd4f719def38fb-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/dba8fa689ede9e56cbcd4f719def38fb-Paper-Conference.pdf,22,"/scholar?cites=10986268961630563469&as_sdt=5,33&sciodt=0,33&hl=en"
Mapcoder: Multi-agent code generation for competitive problem solving,MA Islam; ME Ali; MR Parvez,2024,… of the 62nd Annual Meeting of the …,"of program synthesis as observed in human developers. Our framework, MapCoder, consists  of four LLM  problem-solving and program synthesis benchmarks—MapCoder showcases",https://aclanthology.org/2024.acl-long.269/,https://aclanthology.org/2024.acl-long.269.pdf,227,"/scholar?cites=4057393901560652013&as_sdt=5,33&sciodt=0,33&hl=en"
"Top leaderboard ranking= top coding proficiency, always? evoeval: Evolving coding benchmarks via llm",CS Xia; Y Deng; L Zhang,2024,arXiv preprint arXiv:2403.19114,• Benchmark: We present EVOEVAL– a set of program synthesis benchmarks created by  evolving existing popular HUMANEVAL coding benchmark problems. EVOEVAL includes 828,https://arxiv.org/abs/2403.19114,https://arxiv.org/pdf/2403.19114,66,"/scholar?cites=16534781201472955922&as_sdt=5,33&sciodt=0,33&hl=en"
Autocomp: Llm-driven code optimization for tensor accelerators,C Hong; S Bhatia; A Cheung; S Shao,2025,Machine Learning for …,"In this work, LLM code generation allows us to directly rewrite accelerator code, expanding   We prompt an LLM to select one optimization from a predefined menu of optimization options",https://openreview.net/forum?id=bPdQZedlsr,https://openreview.net/pdf?id=bPdQZedlsr,9,"/scholar?cites=11860020882944680462&as_sdt=5,33&sciodt=0,33&hl=en"
LAUDE: LLM-Assisted Unit Test Generation and Debugging of Hardware DEsigns,D Nandal; R Revalor; S Dan; D Pal,2026,arXiv preprint arXiv:2601.08856,"Figure 5: Example prompt to guide an LLM for debugging. The  LAUDE proposes an  LLM-assisted unified framework for unit test  To our knowledge, LAUDE is the first to integrate LLM",https://arxiv.org/abs/2601.08856,https://arxiv.org/pdf/2601.08856,0,
Guiding LLM temporal logic generation with explicit separation of data and control,W Murphy; N Holzer; N Koenig; L Cui,2024,arXiv preprint arXiv …,"to the LLM and the users to easily produce specifications. Looking specifically at the problem  of reactive program synthesis, we explore the impact of providing an LLM with guidance on",https://arxiv.org/abs/2406.07400,https://arxiv.org/pdf/2406.07400,8,"/scholar?cites=162188633008478627&as_sdt=5,33&sciodt=0,33&hl=en"
Assertionbench: A benchmark to evaluate large-language models for assertion generation,; D Nandal; S Dan; D Pal,2025,Findings of the Association …,"Our effort in designing AssertionBench is the first step towards ensuring that as we develop  LLM-assisted techniques for assertion generation, we remain aware of the insights garnered",https://aclanthology.org/2025.findings-naacl.449/,https://aclanthology.org/2025.findings-naacl.449.pdf,19,"/scholar?cites=11438858348132032795&as_sdt=5,33&sciodt=0,33&hl=en"
Algo: Synthesizing algorithmic programs with generated oracle verifiers,K Zhang; D Wang; J Xia,2023,Advances in Neural …,LLM-Generated Oracles to guide the generation and verify their correctness. ALGO first  generates a reference oracle by prompting an LLM  be employed in program synthesis under the,https://proceedings.neurips.cc/paper_files/paper/2023/hash/abe1eb21ceb046209c96a0f5e7544ccc-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/abe1eb21ceb046209c96a0f5e7544ccc-Paper-Conference.pdf,74,"/scholar?cites=6906804221247861062&as_sdt=5,33&sciodt=0,33&hl=en"
Xc-cache: Cross-attending to cached context for efficient llm inference,; D Vázquez; N Chapados; C Pal,2024,Findings of the …,This work focuses on grounding LLM generation on contextual information provided at  inference time (Figure 2(a)). The most common approach for conditioning model generation is ar,https://aclanthology.org/2024.findings-emnlp.896/,https://aclanthology.org/2024.findings-emnlp.896.pdf,10,"/scholar?cites=7470665474445795902&as_sdt=5,33&sciodt=0,33&hl=en"
Rewriting pre-training data boosts llm performance in math and code,K Fujii; Y Tajima; S Mizuki; H Shimada,2025,arXiv preprint arXiv …,"[12] explored LLM capabilities for program synthesis, finding that human feedback significantly  improves code accuracy, but their work focused on synthesis rather than dataset rewriting",https://arxiv.org/abs/2505.02881,https://arxiv.org/pdf/2505.02881?,12,"/scholar?cites=14579980650692487930&as_sdt=5,33&sciodt=0,33&hl=en"
Neuro-Symbolic Program Synthesis for Multi-Hop Natural Language Navigation,W English; D Simon; R Ahmed; S Jha,2024,… on Assured Autonomy …,program synthesis framework called NSPS for solving multi-hop path planning problems  described in natural language. Program synthesis is  Instead of leveraging an LLM to directly,https://ieeexplore.ieee.org/abstract/document/10765960/,,0,
Lelante: Leveraging llm for automated android testing,; A Iqbal; S Sharmin; MM Akbar; KK Pal,2025,Proceedings of the 29th …,"Our findings demonstrate that LLM- LLM and a GUI refinement process to extract relevant  interactive elements from screen XML representations, reducing noise and improving the LLM’",https://dl.acm.org/doi/abs/10.1145/3756681.3757032,https://dl.acm.org/doi/full/10.1145/3756681.3757032,1,"/scholar?cites=13783275018263924934&as_sdt=5,33&sciodt=0,33&hl=en"
Hidden No More: Attacking and Defending Private Third-Party LLM Inference,; E Choi; A Potti; M Goldblum; A Pal,2025,… on Machine Learning,"-preserving LLM  an LLM model M on some input prompt x, which can be considered as an  ordered sequence of tokens [x1,x2, ..., xN ]. We denote the size of the hidden state of the LLM",https://openreview.net/forum?id=QfD9P9IIoz,https://openreview.net/pdf?id=QfD9P9IIoz,3,"/scholar?cites=10065428771162642502&as_sdt=5,33&sciodt=0,33&hl=en"
Evaluation metrics in LLM code generation,K Hartung; S Mallick; S Gröttrup; M Georges,2024,International Conference on …,The advanced capabilities of large language models can also be seen in their increasing  use in the automatic generation of programming code. Although models are generally getting,https://link.springer.com/chapter/10.1007/978-3-031-70563-2_17,,5,"/scholar?cites=684417049715087180&as_sdt=5,33&sciodt=0,33&hl=en"
Llm-based code generation method for golang compiler testing,Q Gu,2023,Proceedings of the 31st ACM Joint European Software …,"We present an LLM-based code generation method to test modern compilers efficiently.  With the help of a large language model, we achieve the universality and portability of the tool,",https://dl.acm.org/doi/abs/10.1145/3611643.3617850,https://dl.acm.org/doi/pdf/10.1145/3611643.3617850,104,"/scholar?cites=5079697782571143081&as_sdt=5,33&sciodt=0,33&hl=en"
Crystal: Illuminating llm abilities on language and code,T Tao; J Li; B Tan; H Wang; W Marshall,2024,arXiv preprint arXiv …,"In this work, we present a multi-phase LLM pretraining method designed to encode natural  language and coding abilities into a single model. Through this approach, we obtain a model",https://arxiv.org/abs/2411.04156,https://arxiv.org/pdf/2411.04156?,11,"/scholar?cites=4328500986515099190&as_sdt=5,33&sciodt=0,33&hl=en"
Automated program repair via conversation: Fixing 162 out of 337 bugs for $0.42 each using chatgpt,CS Xia; L Zhang,2024,Proceedings of the 33rd ACM SIGSOFT International …,"construct a new prompt for the LLM to generate the next patch ), we further ask the LLM to  generate alternative variations of  multi-turn LLM feedback to improve program synthesis. Agent",https://dl.acm.org/doi/abs/10.1145/3650212.3680323,https://dl.acm.org/doi/pdf/10.1145/3650212.3680323,159,"/scholar?cites=8448347162755647093&as_sdt=5,33&sciodt=0,33&hl=en"
Toward trustworthy neural program synthesis,D Key; WD Li; K Ellis,2022,arXiv preprint arXiv:2210.00848,"We develop an approach to estimate the probability that a program sampled from a large  language model is correct. Given a natural language description of a programming problem,",https://arxiv.org/abs/2210.00848,https://arxiv.org/pdf/2210.00848,11,"/scholar?cites=11366200238325686412&as_sdt=5,33&sciodt=0,33&hl=en"
"Enhancing llm code generation: A systematic evaluation of multi-agent collaboration and runtime debugging for improved accuracy, reliability, and latency",N Ashrafi; S Bouktif; M Mediani,2025,arXiv preprint arXiv:2505.02133,"LLM-simulated Python executor to monitor code execution and track variable states, resolving  issues through a bottom-up approach. The selfdebugging framework [30] leverages LLM",https://arxiv.org/abs/2505.02133,https://arxiv.org/pdf/2505.02133,16,"/scholar?cites=16708398311069058928&as_sdt=5,33&sciodt=0,33&hl=en"
Evolutionary computation in the era of large language model: Survey and roadmap,X Wu; S Wu; J Wu; L Feng,2024,IEEE Transactions on …,"framework for LLM’s further enhancement under closed box settings, empowering LLM with   main avenues: 1) LLM-enhanced EA and 2) EA-enhanced LLM. Some integrated synergy",https://ieeexplore.ieee.org/abstract/document/10767756/,https://arxiv.org/pdf/2401.10034,203,"/scholar?cites=13227004359042720233&as_sdt=5,33&sciodt=0,33&hl=en"
